  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02  2.550835E-02
